id,country,description,designation,points,price,province,region_1,region_2,variety,winery
371,France,"Pleasant, with broad appeal, this wine opens with Poire William, mineral and rose notes, followed by Asian spice on the tongue. There's noticeable sweetness here but a spicy character keeps it from being cloying. Serve with Pad Thai. Drink now.",,86,12,Alsace,Alsace,Grand_Est,Gew¸rztraminer,Helfrich
372,France,"Rich and soft, the yellow fruit character of this wine shines through the acidity. It has a broad texture, although never losing sight of that crispness.",Vaulorent Premier Cru,92,47,Burgundy,Chablis,Bourgogne_Franche_Comte,Chardonnay,William FËvre
373,France,"A very ripe wine that holds its freshness at the same time. It has weight, concentration, the wood only showing through gently and finally. For aging.",Vieilles Vignes,92,,Burgundy,Pouilly-FuissÈ,Bourgogne_Franche_Comte,Chardonnay,Vins Auvigue
374,France,"Balanced, a wine that has both great fruit and sweet apple acidity. Hints of spice from wood, followed by good freshness, giving a wine that is rich and crisp.",En Buland Vieilles Vignes,92,46,Burgundy,Pouilly-FuissÈ,Bourgogne_Franche_Comte,Chardonnay,Daniel Barraud
375,France,"A very mineral‚Äìtextured wine, with a stark contrast of ripe yellow fruits, sweet vanilla and an open final flavor. The wine is certainly packed with flavors, dense, the steely edge likely to soften over the next 2‚Äì3 years.",La Garenne Premier Cru,92,65,Burgundy,Puligny-Montrachet,Bourgogne_Franche_Comte,Chardonnay,Louis Latour
376,France,"A wine that delivers great freshness, a bright lemon and grapefruit character, tautly mineral in character, almost steely, with a pure line of green fruits. Age for 2‚Äì3 years.",Domaine Drouhin-Vaudon Montmains Premier Cru,92,38,Burgundy,Chablis,Bourgogne_Franche_Comte,Chardonnay,Joseph Drouhin
377,France,"An attractively balanced wine, its fresh fruits dovetailing with acidity, a ripe texture and a light touch of wood. Finally both rich and fresh.",Vieilles Vignes,92,,Burgundy,Pouilly-FuissÈ,Bourgogne_Franche_Comte,Chardonnay,Jacques Simonin
378,France,"Plenty of dark Malbec tannins here, giving a tight, mineral wine with a core of dryness. Around the core are black plum and fig fruits, and an edge of the crispest black currants. Firmly extracted, with fine wood toast flavors.",CuvÈe ParticuliËre,91,22,Southwest France,Cahors,Occitanie,Malbec,Ch‚teau Lamartine
379,France,"This classic Sancerre is a fresh, crisp, but intensely fruity wine that still tastes of young green fruits and currants. It has a fine depth of flavor, promising good development. Very crisp green apple flavors to finish. Imported by Vineyard Brands.",Vieilles Vignes,86,24,Loire Valley,Sancerre,Centre_Val_de_Loire,Sauvignon Blanc,Patient Cottat
380,France,"Attractively priced for a grand cru wine, but not better than some producers' blended wines. A whiff of diesel adds nuance to the baked-apple aromas, then spice and apple flavors take over on the palate. Sounds good up to then, but the finish strikes a discordant note, adding chalky, almost bitter, flavors.",Grand Cru Rosacker,85,22,Alsace,Alsace,Grand_Est,Riesling,Cave de RibeauvillÈ
381,France,"An open, full wine from Jean-Claude Dagueneau. It has good, soft fruits,  attractive acidity and a touch of almond. Drink now. Imported by Vineyard Brands.",,85,24,Loire Valley,Pouilly-FumÈ,Bourgogne_Franche_Comte,Sauvignon Blanc,Domaine des Berthiers
382,France,"Peppery and gingery on the nose, followed by flavors of pear and melon. This is a broad, sweet, low-acid Gew¸rztraminer, that's pleasant enough but doesn't show enough concentration or length to rise above good.",Roemerberg,85,20,Alsace,Alsace,Grand_Est,Gew¸rztraminer,Barth RenÈ
383,France,"A soft, ripe wine that has almond and herb flavors, a touch of toast and easy acidity. It's fresh, clean and ready to drink now. Imported by Paterno Wines International.",Les Pierrefeux,85,26,Loire Valley,Pouilly-FumÈ,Bourgogne_Franche_Comte,Sauvignon Blanc,Langlois-Chateau
384,France,"Green apple and pear fruit flavors also carry enough hints of peach and anise to impart a modicum of complexity. Off-dry, but finishes clean‚Äîa suitable companion for Chinese takeout. Imported by W.J. Deutsch & Sons.",RÈserve,85,10,Alsace,Alsace,Grand_Est,Pinot Blanc,Pierre Sparr
385,France,"This is a wine that needs time. It has been made with firm tannins and some toasty wood over the ripe fruit of 2003, but at this stage, it is more about structure than opulence. That said, though, this is going to be a very fine wine in about five years. It is a powerful expression of the year, and if drunk now, should be decanted.",,91,,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau LabÈgorce Margaux
386,France,"This is a solid, powerful wine packed with tannins and heavy black fruits. As so often, Ducru is taking its time, and this wine is still knitting itself together. But in future years, watch for the generosity, the richness as well as the finesse and freshness. Imported by Diageo Chateau & Estates.",,91,115,Bordeaux,Saint-Julien,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Ducru Beaucaillou
387,France,"The improvement in this once-moribund estate in recent years has been astounding. This 2003 continues the trend, packed with almost opulent red fruits and balancing vanilla flavors, with a good layer of dusty tannins. There is fine acidity to finish, and the promise of good aging potential.",,90,,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Liversan
388,France,"In normal vintages it's velvety and rich, but Giscours seems to have gone over the top in 2003. The fruit is certainly there, generally fresh, but there is an underlying sense of over-ripeness,  which needs to be better integrated: Hopefully this will happen as time goes on. For the moment, it's a question mark. Imported by Diageo Chateau & Estates.",,90,42,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Giscours
389,France,"Fairly dry as Alsace Gew¸rz goes these days, with a leaner, tighter mouthfeel and less flamboyant aromas than many. Pear and melon flavors finish with a peppery edge.",Kritt,85,27,Alsace,Alsace,Grand_Est,Gew¸rztraminer,Marc Kreydenweiss
390,France,"This Pouilly-sur-Loire-based producer also has these Sancerre vineyards in Thauvenay. With just a touch of honey aromas, this is an immediately attractive wine that shows softness and freshness rather than weight. It is very pure, open and ready to drink. Imported by Grape Expectations (CA).",Thauvenay,85,20,Loire Valley,Sancerre,Centre_Val_de_Loire,Sauvignon Blanc,Domaine Masson-Blondelet
391,France,"Minty, herbal notes mark the nose, layered over a base of apples and minerals. Lean and a bit ungenerous at first, the herbal, stony, stridently citrusy flavors open up in time to show a touch of honey on the finish.",Grand Cru Muenchberg,85,21,Alsace,Alsace,Grand_Est,Riesling,W. Gisselbrecht
392,France,"A plump, medium-bodied white with ripe pear and melon aromas, this is standard fare among Alsace Pinot Blancs. Crisp pear and citrus flavors pick up a hint of anise on the finish. A simple quaffer destined for weeknight dinners at the corner bistro. Imported by Cellar Door Selections.",,85,12,Alsace,Alsace,Grand_Est,Pinot Blanc,Willm
393,France,"Opens with a blast of zesty lemon-lime fruit, then turns slightly sweet in the mouth, with the flavors moving toward ripe or maybe even baked apples. Finshes soft, with a hint of cinnamon.",Mambourg Grand Cru,85,27,Alsace,Alsace,Grand_Est,Riesling,Barth RenÈ
394,France,"Solid, mainstream Riesling, combining apple and citrus aromas and flavors in a medium-bodied format. Tangerines and limes accent green apples in this simple, fresh wine.",CuvÈe Henri,85,25,Alsace,Alsace,Grand_Est,Riesling,Lucien Albrecht
395,France,"Intriguing‚Äîbut strange‚Äîstuff, with herbal-grassy aromas and a smoky note, then more weird herbal notes on the palate, including dill and pine resin. Seems a touch sweet, then turns drying on the finish. An adventure in biodynamic winemaking.",La Dame Wiebelsberg Grand Cru,85,38,Alsace,Alsace,Grand_Est,Riesling,Marc Kreydenweiss
396,France,The second wine of Ch‚teau Margaux is certainly as good as many crus bourgeois. This vintage is ripe and elegant.  For fruit that is so ripe what is fascinating is the way the wine finishes with acidity and a great lift. Delicious in three to five years. Imported by Diageo Chateau & Estates.,Pavillon Rouge de Ch‚teau Margaux,90,65,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Margaux
397,France,"Arsac has become the artistic center of the MÈdoc, rivaling Mouton-Rothschild's museum. Since buying Arsac in 1986, owner Philippe Rauox has achieved a big turnround in quality: this 2003 CuvÈe Le Colombier, the top wine from the property, shows great dusty tannins, hearty fruit and considerable richness. Imported by Victoire Imports.",CuvÈe le Colombier,90,30,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau d'Arsac
398,France,"Finally it looks as if Lascombes is back on form. With its huge vineyard, a good selection of the best fruit has been the issue, and this has happened with 2003. It's not a huge wine, but there is smooth, polished fruit, layered with wood and  dusty tannins. Imported by Diageo Chateau & Estates.",,90,50,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Lascombes
399,France,"For a MÈdoc, this is an impressively rich wine, which maybe owes a little to the training of the technical director at Ch‚teau Lynch Bages, well know for its sumptuous wines. GriviËre's 2003 is a powerful, smooth, almost velvety wine with great juicy flavors, but, in the proper Bordeaux fashion, finishes dry and firm. Imported by World Wine Source.",,90,,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau GriviËre
400,France,"With the huge investment of the Edmond de Rothschild family, it is no surprise that this is the most powerful Listrac wine. This is rich, hugely dense, and very ripe. The tannins are more dusty and soft than usual Bordeaux, but that is the year. Vanilla and grilled almonds show through as the wine finishes. A successful wine that should age well. Imported by Monsieur Touton Selection Ltd.",,90,30,Bordeaux,Listrac-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Clarke
401,France,"This chateau has recently been purchased by an insurance company. Money has been no object in restructuring the property, and the results for the past 4 or 5 vintages have been impressive. It's a ripe wine, almost opulent, with ripe cherry and blueberry flavors, lending sweetness and tannins. Flattering now, it will mature quickly. Imported by PJ Wines.",,90,,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau d'Agassac
402,France,"This blending for the American market is softer than some Sancerre, but has some good fresh currant and light lemon flavors. It's ready to drink, with its soft, clean acidity. Imported by House of Burgundy.",,84,19,Loire Valley,Sancerre,Centre_Val_de_Loire,Sauvignon Blanc,Richard Bourgeois
403,France,"Opens with spice aromas that seem a bit unusual, ranging from ginger to clove and anise. In the mouth, it's medium-bodied, with flavors of stones and citrus, without much ripe fruit character.",Andlau,84,21,Alsace,Alsace,Grand_Est,Riesling,Marc Kreydenweiss
404,France,"Atypically light in body and reticent on the nose, this Gew¸rz instead shows rather crisp lime and green apple flavors. It's fresh and mouthwatering, if not exactly what you might expect from a Gew¸rztraminer.",,84,15,Alsace,Alsace,Grand_Est,Gew¸rztraminer,W. Gisselbrecht
405,France,"This chateau should be better recognized than it is: maybe the complex name doesn't help. But this 2003 is a really fine wine, all the elements in the right place. There is solid, chunky black fruit, and a  layer of tannin topped by some toastiness from wood. To finish there is acidity and dryness, which promise aging potential. A property to watch. Imported by Casa Bruno.",,90,,Bordeaux,Moulis-en-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Dutruch Grand Poujeaux
406,France,"Under the management of Jean Merlaut, this estate has lost some of the super-opulence of the wines of the 90s, and gained finesse and elegance. That has stood the 2003 in good stead, emphasizing solidity and dry tannins to balance the wood and cranberry flavors of the fruit. Imported by Diageo Chateau & Estates.",,90,60,Bordeaux,Saint-Julien,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Gruaud Larose
407,France,"A powerful, opulent wine that is packed with the ripe fruit of 2003. Its structure is dense, showing relatively soft but dry tannins. The high proportion of Merlot (59%) shows in the jammy fruits, and in the generosity of the finish. Imported by Eber Bros./Paramount Brands.",,90,,Bordeaux,Moulis-en-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Anthonic
408,France,"A perfumed wine, with delicate freshness as well as big, solid tannins. It's full of fresh blackberry jelly flavors. At the end, the general impression is of a surprisingly delicate wine for the year. Imported by Diageo Chateau & Estates.",,90,,Bordeaux,Saint-EstËphe,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Marbuzet
409,France,"The Mau family, who also run nÈgociants Yvon Mau, have poured money into this MÈdoc chateau, bringing it back to life. It has paid off in this powerful, rich 2003, which packs blackberry flavors alongside new wood, polished tannins and  impressive aging potential. Imported by Victoire Imports.",,90,21,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Preuillac
410,France,"For a young wine, this is remarkably balanced. With fine but not powerful tannins and sweet black fruit flavors, it is polished, with vanilla accents and good acidity. It is already well integrated and should develop relatively quickly. Imported by Diageo Chateau & Estates.",,90,32,Bordeaux,Saint-Julien,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Talbot
411,France,"This Clerc-Milon, under the same winemaking team as Mouton Rothschild, is an attractive wine, not heavy, already quite soft. It seems to have been heavily extracted, in a New World style, with new wood aromas and flavors, losing something of Pauillac, but a winner in that it's immediately attractive. Imported by Diageo Chateau & Estates.",,89,55,Bordeaux,Pauillac,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Clerc Milon
412,France,"Under the control of the winemaking team of Lafite, this estate is on a roll. This is a beautifully balanced wine, with complexity, richness and cassis, figs and black plums. It is developing relatively quickly, and will be ready to drink in two to three years. Imported by Diageo Chateau & Estates.",,89,55,Bordeaux,Pauillac,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Duhart-Milon
413,France,"Cantenac-Brown has been tending to classic Margaux delicacy in recent years, but this 2003 is an exception. It is round and full of ripe blackberry fruits, with good tannins and is likely to develop well. Imported by Diageo Chateau & Estates.",,89,27,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Cantenac Brown
414,France,"Delicacy and charm often seem to be the hallmarks of Angludet‚Äîpositive virtues in a world full of alcoholic, powerful wines. This 2003 has perhaps more tannins than usual from small berries, but it retains the property's elegance. Can be drunk relatively young, but certainly improves over 5‚Äì10 years.",,89,,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau d'Angludet
415,France,"A stunning modern cellar has been constructed at this property owned by Marie-Laure Lurton. The wine has some modern polish and richness, but it is still very Margaux, showing elegant fruit to go with the ripe tannins and black  jelly flavors. This is an attractively restrained wine, which should age well over the next 5‚Äì7 years.",,89,,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau la Tour de Bessan
416,France,"The high proportion of Cabernet Sauvignon in this vineyard (65%) paid off in the ripeness of 2003. This is a powerful, very ripe wine, full of sunshine. Wood flavors support the big black fruit. If it lacks the complexity of its succeeding vintage, this 2003 makes up with its openness and generosity. Imported by France Wine.",,89,,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau les Ormes Sorbet
417,France,"This chateau has a fine and deserved reputation, as this powerful but elegant 2003 shows. It has all the sophistication of Margaux, along with some lightness that balances the dry tannins. Imported by Vignobles De France.",,89,25,Bordeaux,Margaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Monbrison
418,France,"Under the ownership of Patrick Bernard (same family as the owners of Domaine de Chevalier), this is an up-and-coming estate that makes fine wines. This 2003 is particularly rich, a solid, generously tannic wine that has excellent ripe black fruits, sweet tannins and tarry flavors.",,89,,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Peyrabon
419,France,"One of the three crus bourgeois Medoc properties under the control of Marie-Laure Lurton, Duplessis has produced an attractive, fruity wine in 2003, which shows good tannic structure under its black currant and herb flavors. It is fine and elegant, with a deliciously lively aftertaste, and should develop well. Imported by Hartley and Parker.",,88,,Bordeaux,Moulis-en-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Duplessis
420,France,"A wine initially dominated by wood, but opens to show ripe, black fruits, flavors of herbs and firm, dry tannins. From an 88-acre vineyard in the west of Listrac, this is a finely structured wine, which will certainly age well. Imported by Heidelberg Distribution.",,88,13,Bordeaux,Listrac-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau FonrÈaud
421,France,"This wine is juicy, fruity, and has an easy fresh style. At the same time, there is good intensity of flavor from the ripe, small berries of 2003. Ready to drink now, it should age well over the next 5 years.",,88,,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau La Cardonne
422,France,"Partly owned by New York resident Peter M. F. Sichel, this is a property that has considerably improved. This 2003 has richness, some good new wood flavors and and an open character. The fruit is packed with ripe, black flavors and there is softness to the aftertaste that is immediately appealing. Imported by Parliament Wine Co.",,88,22,Bordeaux,Listrac-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Fourcas Hosten
423,France,"One of the best vintages for many years from this rather forgotten property. The wine is developing fast, already well integrated, powerful and dense, but dominated by attractive, ripe fruit. Imported by Diageo Chateau & Estates.",,88,30,Bordeaux,Pauillac,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Grand-Puy Ducasse
424,France,"From a mosaic of 90 different scattered parcels, oenologue Georges Pauli has constructed a firm style of wine, with Saint-EstËphe's characteristic tannins and fresh black currant fruits. This is a structured wine, which should certainly age well. Imported by Fruit of the Vines, Inc.",,88,17,Bordeaux,Saint-EstËphe,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Lilian Ladouys
425,France,"First you notice the new wood flavors and aromas, then you see the name of the consultant, Michel Rolland. This is definitely a modern,  polished wine that has lost some of its true Bordeaux character, but has certainly gained in depth and richness. It is maturing quickly and will be ready to drink in 3 to 4 years.",,87,,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Citran
426,France,"A taut, firm wine, with ripe but dry tannins and layers of acidity. This chateau, owned by the Chanfreau family since 1963, has made a 2003 that corresponds more to the terroir than to the hot year; it has crisp black currant flavors rather than huge fruit. Imported by Youngs Market Co.",,87,,Bordeaux,Listrac-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Lestage
427,France,"An easy, attractive wine that shows some of the very ripe, small berry flavors of 2003. Dense but sweet tannins balance the black fruits and the solid structure which lies underneath this rich wine. One of the three Lurton properties owned by Marie-Laure Lurton.",,87,15,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau de Villegeorge
428,France,"With 44% of Cabernet Sauvignon and an equal amount of Merlot, this wine perfectly expresses the relatively cool vineyards of Listrac. It has structure, tautness and fine, violet perfumes and layers of spicy wood. Fine, clean acidity suggests good aging potential. Imported by Carolina Wine Co.",,87,19,Bordeaux,Listrac-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Fourcas DuprÈ
429,France,"A small, 17-acre property near Saint-Laurent in the north of Medoc, this is a classic Bordeaux, with its tight tannins, layers of dryness and acidity. But these are not negatives because this is a delicious food wine, one that also has great black fruits. Imported by Victoire Imports.",,87,17,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau PÈrier
430,France,"Packed with juicy black currant flavors, this is a distinctly fruity wine. But there is some depth of flavor there, allowing the tannins to show some complexity. The aftertaste is dry, but still very fruity. Imported by Baron Francois Collection.",,87,,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Ramafort
431,France,"Shines with elegance and class right from the start of the toasty, yeasty, appley bouquet with vanilla hints. It's a joy to taste, with its full, complex flavors, ripe mouthfeel and long finish. A great example of how far wines designated Kosher have come, and what is possible in this category.",L-P Brut,91,40,Champagne,Champagne,Grand_Est,Champagne Blend,Laurent-Perrier
432,France,"An elegant grand cru whose tannic structure is just beginning to resolve. Has a nose of berry aromas, earthy accents and even meaty notes. The palate displays developed ripe cassis and earth flavors. Still youthful, it drinks well, but should evolve further over the next few years.",,91,40,Bordeaux,Saint-…milion,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Yon Figeac
433,France,"The Nony-Borie family is one group of families at the heart of the Bordeaux wine trade, and with this chateau they show a belief in the classic characters of Bordeaux. The wine is firm, tannic, with true black currant flavors and some solid layers of wood. A very good benchmark Bordeaux. Imported by Bayfield Importing Ltd.",,86,17,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Caronne Ste Gemme
434,France,"This solid Bordeaux achieves a nice balance between ripe fruit and a more austere earthiness. There's a solid core of blackberry flavor and firm, broad tannins that suggest it will develop more depth with near-term cellaring.",,88,27,Bordeaux,Bordeaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Barons Edmund Benjamin de Rothschild
435,France,"One of the group of estates owned by Jean-Michel Lapalu (the others include Liversan), this is a relatively soft wine, but one with good ripe fruits. This means that it is ready to drink now, an easy wine, with pleasant stalky tannins. Imported by Wine Frog.",,85,29,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Lieujean
436,France,"Always reliable, Hanteillan has reflected the hot summer of 2003 without losing its toasty tannic quality. There are plenty of black currant fruits, a solid structure and a good layer of acidity.",,85,,Bordeaux,Haut-MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Hanteillan
437,France,"A soft wine that has easy but attractively ripe fruit. This is not a wine for aging, but in 2003, the estate has made a very drinkable wine. Patache stands for an ancient coaching inn, recollected on the wine's label by a coach and horses. Imported by Grands Chais de France.",,85,24,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Patache d'Aux
438,France,"The muted nose offers faint hay and floral aromas, but this wine opens up in the mouth with bread flavors accented by toast and citrus. The texture is dry and full, and the finish moderately long with attractive grapefruit and mineral flavors.",Brut,87,40,Champagne,Champagne,Grand_Est,Champagne Blend,Nicolas Feuillatte
439,France,"Once the sulfur note blows off this young wine, the tart berry and cherry aromas and flavors wear cocoa and tobacco accents. On the tongue an even palate-feel and smooth texture please, and decent acidity supports the fruit.",Estate Bottled,84,10,Languedoc-Roussillon,Languedoc,Occitanie,Merlot,Abarbanel
440,France,"Bright cherry and cedary aromas open to a soft mouthfeel and tart blackberry flavors with black toast shadings. The dark flavors and light mouthfeel are a bit out of sync, as if the flavor range demands more weight on the palate. Tart black fruits show on the finish.",Estate Bottled,83,11,Languedoc-Roussillon,Vin de Pays d'Oc,Occitanie,Syrah,Abarbanel
441,France,"Herb and mineral aromas and flavors prevail in this dry, light-to-medium-weight sparkler. It has decent texture, but the flavors bear a medicinal quality ending with a slight bitterness.",Blanc de Blancs,82,15,Alsace,Alsace,Grand_Est,Champagne Blend,Royale NV Brut
442,France,"This is very light, in both flavor and body. The aromas are earthy, with a faint suggestion of blackberries, and the mouthfeel is thin. These aren't terrible flaws, but the wine just lacks substance.",,81,17,Bordeaux,Bordeaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Maine-Gazin
443,France,"This is very light, in both flavor and body. The aromas are earthy, with a faint suggestion of blackberries, and the mouthfeel is thin. These aren't terrible flaws, but the wine just lacks substance.",,81,17,Bordeaux,Bordeaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Maine-Gazin
444,France,"A voluptuous blockbuster in the style we are becoming accustomed to from ¸ber-consultant Michel Rolland: big, deeply fruited (black cherries) and plush, with elegantly etched spice shadings from new oak. The tannins are supple but substantial; it should age for a long time. Made entirely from old-vine Malbec and named after the pigeon coop in the Ch‚teau's courtyard.",Le Pigeonnier,93,60,Southwest France,Cahors,Occitanie,Malbec,Ch‚teau LagrÈzette
445,France,"A perennial value, this year's edition boasts plenty of smoky blackberry aromas tinged with slight game notes. Medium-bodied‚Äîverging on full‚Äîthere's loads of fruit and flavor packed into an easily accessible format. Ready to enjoy now and should continue to drink well for a few more years.",,89,8,Languedoc-Roussillon,Minervois,Occitanie,Syrah,Domaine Borie de Maurel
446,France,"Sure it's oaky, but it tastes good, with the subtle menthol and bold vanilla flavors serving to highlight bright cherries. The silky texture is a highlight, then the finish shows off juicy fruit and fine tannins.",,88,11,Provence,CÙtes de Provence,Provence_Alpes_Cotes_d_Azur,Red Blend,Le Rouge de Saint-Louis
447,France,"The dark color tells you right away this is no ordinary vin de pays. Then you sniff it and get cedar, black currants and blackberries. The finish has juicy acidity and dusty tannins, suggesting a couple years' cellaring may be warranted. Impressive.",,88,14,RhÙne Valley,Vin de Pays du Gard,Occitanie,Cabernet Sauvignon-Syrah,Mas de Guiot
448,France,"A delightful blend of cracked black pepper, blackberries and hung game aromas lead into a surprisingly plush mouthfeel that's laden with cherry and berry fruit. The finish blends in some dark coffee flavors for extra complexity.",CuvÈe Sommelongue,88,10,RhÙne Valley,CÙtes du RhÙne,Auvergne_Rhone_Alpes,RhÙne-style Red Blend,Domaine Andre Brunel
449,France,"Impressive dark purple in color, this powerful vin carries lots of toasted-oak aromas: menthol and cedar in particular. There's some promising dark fruit underneath it all that should emerge in a couple years' time. Less exciting than this winery's 1996, which leads to the question: could the creation of a luxury cuvÈe have had an effect on the quality of this wine?",,87,20,Southwest France,Cahors,Occitanie,Red Blend,Ch‚teau LagrÈzette
450,France,"With its bold, jammy blackberries and a hint of black pepper on the nose, this wine is all about delivering a flavor punch. Straightforward berry fruit is tinged with licorice in a bulky but satisfying package.",Estate Bottled,87,10,RhÙne Valley,CÙtes du Luberon,Auvergne_Rhone_Alpes,RhÙne-style Red Blend,Ch‚teau Val Joanis
451,France,"Cocoa and cedar aromas dominate the bouquet, but then some dark fruit emerges on the palate. It's dense, rich and flavorful, but lacks the elegance and finesse to score higher.",CuvÈe Prestige,87,14,RhÙne Valley,CostiËres de NÓmes,Occitanie,RhÙne-style Red Blend,Ch‚teau de Campuget
452,France,"Dark earth and tobacco spice the aromas of this grand cru, followed by flavors of black cherries and herbs. The Cabernet Franc portion shines clearly through as a distinctive weediness, but it's somewhat balanced by roasted black cherries and only a hint of espresso-like oak.",,86,35,Bordeaux,Saint-…milion,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Ch‚teau Trimoulet
453,France,"A nÈgociant bottling from the ubiquitous Yvon Mau, this wine proudly boasts ÈlevÈ en futs du chene on the label. You can certainly notice it in the cedary aromas and flavors, but it's adequately balanced by cassis and tobacco flavors. The fruit tastes a touch overripe, but it seems to work well here.",,86,10,Bordeaux,Bordeaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Premius
454,France,"Built along traditional lines, this claret features soft plummy Merlot fruit accented by leafy tobacco and cassis. Its cedary leanness makes it an ideal foil for rich meat dishes.",RÈserve Mouton Cadet,86,15,Bordeaux,MÈdoc,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Baron Philippe de Rothschild
455,France,"A solid claret, with cherry and plum fruit accented by dried herbs and a touch of vanilla. This is a basic Saint-Emilion that stays true to its appellation and doesn't try to be more than it is: a user-friendly wine that goes down easy.",,86,20,Bordeaux,Saint-…milion,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Baron Philippe de Rothschild
456,France,"Blueberry fruit mingles with cinnamon-tinged oak spice on the nose and palate of this offering. There's even enough depth and complexity to make it more than a simple quaff, worthy of washing down simply roasted chicken perhaps.",CuvÈe Prestige,86,18,RhÙne Valley,CostiËres de NÓmes,Occitanie,RhÙne-style Red Blend,Ch‚teau d'Or et de Gueules
457,France,"Most everyone's first Bordeaux is back for another year, with fruity black-cherry aromas spiked with just a touch of vanilla and cedar. Juicy acidity keeps this crowd-pleaser lively through the lightly tannic finish. A good introduction to the genre.",Mouton Cadet,85,11,Bordeaux,Bordeaux,Nouvelle_Aquitaine,Bordeaux-style Red Blend,Baron Philippe de Rothschild
458,France,"Bears a striking resemblance to blueberry pie in its aromas. Lighter than expected on the palate, before fading on the finish. A pleasant lunch mate to p‚tÈ or charcouterie.",,84,8,RhÙne Valley,CostiËres de NÓmes,Occitanie,RhÙne-style Red Blend,Ch‚teau d'Or et de Gueules
